iter	Passed	Remaining
5019	149490	148299
5020	149521	148270
5021	149548	148238
5022	149577	148207
5023	149605	148175
5024	149633	148144
5025	149661	148113
5026	149688	148080
5027	149716	148049
5028	149745	148018
5029	149774	147987
5030	149803	147957
5031	149833	147927
5032	149862	147896
5033	149891	147866
5034	149918	147834
5035	149949	147805
5036	149980	147776
5037	150011	147748
5038	150041	147718
5039	150070	147688
5040	150099	147657
5041	150129	147627
5042	150159	147598
5043	150188	147568
5044	150217	147537
5045	150247	147507
5046	150277	147478
5047	150306	147447
5048	150336	147418
5049	150365	147387
5050	150394	147357
5051	150425	147328
5052	150455	147299
5053	150485	147269
5054	150515	147240
5055	150543	147208
5056	150573	147178
5057	150602	147148
5058	150669	147155
5059	150696	147122
5060	150724	147090
5061	150753	147060
5062	150781	147028
5063	150810	146998
5064	150838	146967
5065	150868	146937
5066	150896	146905
5067	150926	146876
5068	150956	146846
5069	150987	146818
5070	151014	146785
5071	151044	146756
5072	151071	146723
5073	151099	146691
5074	151127	146660
5075	151155	146628
5076	151184	146598
5077	151211	146566
5078	151240	146535
5079	151267	146503
5080	151294	146471
5081	151322	146439
5082	151350	146407
5083	151378	146376
5084	151407	146345
5085	151437	146316
5086	151470	146289
5087	151501	146260
5088	151528	146228
5089	151555	146196
5090	151584	146165
5091	151613	146134
5092	151639	146101
5093	151666	146069
5094	151696	146039
5095	151724	146008
5096	151753	145977
5097	151781	145946
5098	151808	145913
5099	151836	145882
5100	151865	145851
5101	151895	145821
5102	151925	145792
5103	151955	145762
5104	151984	145732
5105	152016	145704
5106	152046	145675
5107	152075	145645
5108	152106	145615
5109	152136	145586
5110	152167	145557
5111	152196	145527
5112	152227	145498
5113	152258	145469
5114	152287	145440
5115	152318	145410
5116	152349	145382
5117	152377	145351
5118	152407	145321
5119	152437	145292
5120	152466	145261
5121	152497	145232
5122	152527	145203
5123	152558	145174
5124	152587	145144
5125	152616	145114
5126	152646	145083
5127	152676	145054
5128	152703	145022
5129	152735	144994
5130	152766	144965
5131	152794	144934
5132	152826	144906
5133	152858	144878
5134	152889	144850
5135	152918	144820
5136	152946	144788
5137	152972	144755
5138	153000	144723
5139	153028	144691
5140	153058	144662
5141	153086	144631
5142	153114	144600
5143	153142	144567
5144	153170	144536
5145	153198	144505
5146	153225	144473
5147	153254	144442
5148	153282	144411
5149	153311	144381
5150	153339	144349
5151	153367	144317
5152	153395	144286
5153	153423	144255
5154	153453	144225
5155	153481	144194
5156	153511	144164
5157	153546	144139
5158	153576	144110
5159	153604	144078
5160	153632	144047
5161	153659	144015
5162	153687	143983
5163	153717	143953
5164	153745	143922
5165	153773	143890
5166	153800	143858
5167	153827	143825
5168	153857	143796
5169	153886	143766
5170	153919	143739
5171	153951	143711
5172	153981	143682
5173	154010	143651
5174	154039	143621
5175	154069	143592
5176	154098	143561
5177	154128	143531
5178	154160	143503
5179	154190	143474
5180	154220	143445
5181	154251	143416
5182	154283	143388
5183	154313	143359
5184	154342	143328
5185	154372	143299
5186	154402	143269
5187	154433	143240
5188	154463	143211
5189	154494	143182
5190	154526	143154
5191	154554	143123
5192	154583	143093
5193	154611	143062
5194	154641	143031
5195	154671	143002
5196	154701	142973
5197	154733	142945
5198	154762	142914
5199	154792	142885
5200	154820	142853
5201	154850	142824
5202	154881	142795
5203	154910	142765
5204	154939	142734
5205	154968	142703
5206	154996	142672
5207	155025	142642
5208	155055	142612
5209	155083	142582
5210	155112	142551
5211	155142	142521
5212	155171	142490
5213	155200	142460
5214	155228	142429
5215	155258	142399
5216	155286	142368
5217	155313	142336
5218	155340	142303
5219	155367	142271
5220	155396	142240
5221	155424	142209
5222	155453	142179
5223	155480	142146
5224	155506	142113
5225	155535	142083
5226	155566	142054
5227	155598	142027
5228	155627	141996
5229	155654	141963
5230	155682	141932
5231	155711	141902
5232	155739	141870
5233	155768	141840
5234	155796	141808
5235	155823	141776
5236	155850	141744
5237	155880	141714
5238	155910	141685
5239	155939	141655
5240	155970	141626
5241	156000	141596
5242	156029	141566
5243	156059	141536
5244	156090	141508
5245	156120	141478
5246	156150	141448
5247	156181	141420
5248	156211	141391
5249	156241	141361
5250	156271	141332
5251	156301	141302
5252	156330	141271
5253	156359	141241
5254	156390	141213
5255	156420	141183
5256	156451	141154
5257	156481	141125
5258	156511	141095
5259	156539	141064
5260	156569	141034
5261	156600	141006
5262	156631	140977
5263	156661	140947
5264	156693	140919
5265	156721	140888
5266	156752	140859
5267	156782	140830
5268	156812	140800
5269	156842	140771
5270	156870	140739
5271	156899	140709
5272	156929	140680
5273	156959	140650
5274	156986	140618
5275	157014	140587
5276	157044	140557
5277	157073	140526
5278	157100	140494
5279	157130	140464
5280	157156	140432
5281	157184	140400
5282	157211	140368
5283	157239	140337
5284	157268	140306
5285	157297	140275
5286	157326	140245
5287	157353	140213
5288	157380	140181
5289	157408	140149
5290	157437	140119
5291	157465	140088
5292	157492	140056
5293	157521	140026
5294	157549	139994
5295	157577	139962
5296	157607	139933
5297	157637	139903
5298	157665	139872
5299	157692	139840
5300	157725	139813
5301	157755	139783
5302	157782	139752
5303	157810	139720
5304	157838	139689
5305	157867	139658
5306	157895	139627
5307	157926	139599
5308	157953	139566
5309	157984	139538
5310	158013	139507
5311	158043	139478
5312	158073	139448
5313	158103	139419
5314	158134	139390
5315	158162	139359
5316	158193	139330
5317	158222	139300
5318	158253	139271
5319	158282	139241
5320	158313	139212
5321	158344	139183
5322	158377	139156
5323	158410	139129
5324	158439	139099
5325	158472	139072
5326	158502	139042
5327	158532	139013
5328	158562	138983
5329	158592	138954
5330	158622	138925
5331	158652	138895
5332	158682	138865
5333	158711	138835
5334	158741	138806
5335	158770	138775
5336	158801	138746
5337	158832	138718
5338	158865	138691
5339	158893	138660
5340	158920	138627
5341	158948	138596
5342	158977	138565
5343	159006	138535
5344	159033	138503
5345	159061	138471
5346	159088	138439
5347	159117	138409
5348	159145	138378
5349	159172	138346
5350	159200	138314
5351	159227	138283
5352	159254	138250
5353	159282	138219
5354	159310	138188
5355	159341	138159
5356	159369	138128
5357	159398	138097
5358	159423	138064
5359	159451	138032
5360	159479	138001
5361	159509	137972
5362	159537	137940
5363	159565	137909
5364	159592	137877
5365	159620	137845
5366	159652	137817
5367	159683	137789
5368	159711	137757
5369	159739	137726
5370	159766	137695
5371	159796	137665
5372	159822	137632
5373	159850	137601
5374	159881	137572
5375	159912	137543
5376	159944	137515
5377	159974	137486
5378	160004	137457
5379	160034	137427
5380	160064	137397
5381	160095	137369
5382	160123	137337
5383	160152	137307
5384	160181	137277
5385	160212	137248
5386	160243	137219
5387	160272	137189
5388	160302	137159
5389	160330	137128
5390	160361	137099
5391	160392	137071
5392	160422	137042
5393	160456	137015
5394	160485	136985
5395	160517	136957
5396	160546	136926
5397	160575	136896
5398	160607	136868
5399	160636	136838
5400	160668	136810
5401	160698	136781
5402	160728	136751
5403	160759	136722
5404	160789	136693
5405	160819	136664
5406	160850	136635
5407	160878	136604
5408	160906	136572
5409	160932	136540
5410	160962	136510
5411	160990	136479
5412	161018	136447
5413	161048	136417
5414	161074	136385
5415	161102	136353
5416	161130	136322
5417	161158	136291
5418	161187	136260
5419	161214	136229
5420	161242	136198
5421	161271	136167
5422	161299	136136
5423	161328	136106
5424	161357	136076
5425	161386	136045
5426	161415	136014
5427	161442	135983
5428	161471	135952
5429	161501	135922
5430	161529	135892
5431	161557	135860
5432	161584	135828
5433	161613	135798
5434	161642	135767
5435	161672	135738
5436	161704	135710
5437	161734	135680
5438	161760	135648
5439	161790	135618
5440	161817	135586
5441	161845	135554
5442	161874	135524
5443	161903	135494
5444	161935	135467
5445	161964	135436
5446	161995	135407
5447	162024	135376
5448	162054	135347
5449	162083	135317
5450	162114	135288
5451	162145	135260
5452	162176	135231
5453	162205	135201
5454	162237	135172
5455	162266	135142
5456	162296	135113
5457	162325	135083
5458	162357	135054
5459	162386	135024
5460	162414	134993
5461	162446	134965
5462	162477	134936
5463	162508	134908
5464	162538	134879
5465	162568	134849
5466	162598	134819
5467	162630	134792
5468	162662	134763
5469	162691	134733
5470	162721	134704
5471	162749	134672
5472	162777	134641
5473	162807	134612
5474	162837	134582
5475	162866	134552
5476	162895	134521
5477	162924	134491
5478	162954	134462
5479	162983	134431
5480	163009	134398
5481	163037	134368
5482	163064	134335
5483	163092	134304
5484	163120	134273
5485	163149	134242
5486	163177	134211
5487	163204	134180
5488	163234	134150
5489	163262	134118
5490	163288	134086
5491	163318	134056
5492	163347	134026
5493	163376	133995
5494	163405	133965
5495	163436	133937
5496	163466	133907
5497	163493	133875
5498	163520	133843
5499	163550	133813
5500	163578	133783
5501	163606	133751
5502	163637	133723
5503	163666	133692
5504	163694	133661
5505	163720	133628
5506	163750	133599
5507	163780	133569
5508	163808	133538
5509	163837	133508
5510	163865	133477
5511	163895	133447
5512	163925	133418
5513	163956	133389
5514	163986	133359
5515	164016	133330
5516	164047	133301
5517	164075	133270
5518	164105	133240
5519	164136	133212
5520	164166	133182
5521	164199	133155
5522	164232	133128
5523	164263	133100
5524	164293	133070
5525	164323	133040
5526	164352	133010
5527	164383	132981
5528	164411	132950
5529	164444	132923
5530	164474	132894
5531	164504	132864
5532	164534	132834
5533	164565	132806
5534	164595	132776
5535	164624	132746
5536	164654	132717
5537	164684	132687
5538	164712	132656
5539	164742	132627
5540	164783	132606
5541	164813	132576
5542	164839	132543
5543	164865	132511
5544	164894	132480
5545	164922	132449
5546	164951	132419
5547	164981	132389
5548	165009	132358
5549	165038	132328
5550	165066	132297
5551	165095	132266
5552	165123	132235
5553	165152	132205
5554	165180	132173
5555	165209	132144
5556	165238	132113
5557	165266	132082
5558	165294	132050
5559	165321	132019
5560	165350	131989
5561	165377	131957
5562	165406	131927
5563	165434	131895
5564	165463	131865
5565	165492	131834
5566	165520	131804
5567	165547	131772
5568	165576	131741
5569	165604	131710
5570	165633	131680
5571	165663	131650
5572	165691	131619
5573	165719	131588
5574	165748	131558
5575	165779	131529
5576	165808	131499
5577	165837	131468
5578	165868	131440
5579	165900	131412
5580	165930	131382
5581	165961	131354
5582	165992	131325
5583	166022	131295
5584	166052	131266
5585	166082	131236
5586	166113	131207
5587	166142	131177
5588	166172	131147
5589	166202	131118
5590	166232	131088
5591	166262	131059
5592	166291	131029
5593	166322	131000
5594	166352	130970
5595	166383	130942
5596	166414	130913
5597	166445	130885
5598	166475	130855
5599	166505	130825
5600	166536	130797
5601	166565	130766
5602	166597	130738
5603	166628	130710
5604	166659	130680
5605	166688	130651
5606	166716	130620
5607	166747	130591
5608	166776	130560
5609	166805	130530
5610	166833	130499
5611	166861	130468
5612	166890	130437
5613	166920	130408
5614	166947	130376
5615	166975	130345
5616	167003	130314
5617	167033	130284
5618	167061	130253
5619	167091	130224
5620	167118	130192
5621	167145	130160
5622	167174	130130
5623	167203	130100
5624	167232	130069
5625	167262	130040
5626	167290	130008
5627	167317	129976
5628	167344	129945
5629	167372	129914
5630	167401	129883
5631	167428	129852
5632	167457	129822
5633	167486	129791
5634	167513	129759
5635	167541	129729
5636	167570	129698
5637	167599	129668
5638	167628	129637
5639	167656	129606
5640	167684	129575
5641	167713	129545
5642	167743	129516
5643	167772	129485
5644	167801	129455
5645	167834	129428
5646	167864	129398
5647	167895	129369
5648	167923	129338
5649	167952	129308
5650	167983	129279
5651	168012	129249
5652	168042	129220
5653	168072	129190
5654	168103	129162
5655	168131	129131
5656	168162	129102
5657	168191	129071
5658	168221	129042
5659	168252	129013
5660	168282	128984
5661	168312	128954
5662	168340	128923
5663	168369	128893
5664	168399	128863
5665	168430	128834
5666	168461	128806
5667	168489	128774
5668	168518	128744
5669	168549	128715
5670	168580	128687
5671	168610	128657
5672	168641	128628
5673	168670	128598
5674	168698	128567
5675	168728	128538
5676	168757	128508
5677	168789	128479
5678	168817	128448
5679	168843	128416
5680	168872	128385
5681	168901	128355
5682	168930	128325
5683	168961	128296
5684	168990	128266
5685	169020	128236
5686	169049	128206
5687	169077	128175
5688	169105	128144
5689	169134	128114
5690	169162	128083
5691	169189	128051
5692	169216	128019
5693	169244	127988
5694	169273	127958
5695	169301	127927
5696	169329	127896
5697	169357	127864
5698	169385	127834
5699	169413	127803
5700	169441	127772
5701	169470	127742
5702	169498	127710
5703	169525	127679
5704	169554	127648
5705	169582	127618
5706	169610	127587
5707	169637	127555
5708	169665	127523
5709	169693	127493
5710	169723	127463
5711	169753	127433
5712	169780	127402
5713	169810	127372
5714	169839	127342
5715	169870	127313
5716	169901	127284
5717	169929	127253
5718	169961	127226
5719	169992	127197
5720	170021	127166
5721	170051	127137
5722	170080	127107
5723	170110	127077
5724	170140	127048
5725	170170	127018
5726	170200	126989
5727	170231	126960
5728	170261	126930
5729	170290	126900
5730	170319	126870
5731	170351	126842
5732	170380	126812
5733	170410	126782
5734	170439	126752
5735	170471	126724
5736	170500	126694
5737	170529	126663
5738	170559	126634
5739	170588	126604
5740	170620	126575
5741	170649	126546
5742	170680	126516
5743	170709	126486
5744	170738	126456
5745	170770	126428
5746	170800	126398
5747	170829	126368
5748	170858	126338
5749	170887	126308
5750	170915	126277
5751	170946	126248
5752	170973	126216
5753	171003	126187
5754	171032	126156
5755	171059	126125
5756	171088	126094
5757	171115	126063
5758	171143	126032
5759	171171	126001
5760	171199	125970
5761	171226	125938
5762	171253	125906
5763	171280	125874
5764	171308	125844
5765	171336	125813
5766	171363	125781
5767	171390	125749
5768	171417	125718
5769	171444	125686
5770	171472	125655
5771	171501	125624
5772	171530	125594
5773	171559	125564
5774	171587	125533
5775	171617	125503
5776	171646	125473
5777	171673	125442
5778	171702	125411
5779	171730	125380
5780	171758	125350
5781	171788	125320
5782	171816	125289
5783	171846	125259
5784	171873	125228
5785	171905	125200
5786	171936	125171
5787	171970	125145
5788	172000	125115
5789	172029	125085
5790	172059	125055
5791	172089	125026
5792	172119	124996
5793	172150	124967
5794	172178	124937
5795	172208	124907
5796	172239	124879
5797	172270	124850
5798	172300	124820
5799	172328	124789
5800	172358	124760
5801	172389	124731
5802	172422	124704
5803	172452	124674
5804	172481	124644
5805	172510	124614
5806	172540	124584
5807	172570	124554
5808	172599	124524
5809	172633	124497
5810	172662	124467
5811	172692	124438
5812	172724	124410
5813	172754	124380
5814	172784	124351
5815	172813	124321
5816	172842	124290
5817	172870	124260
5818	172898	124228
5819	172927	124198
5820	172955	124168
5821	172985	124138
5822	173012	124106
5823	173040	124075
5824	173067	124044
5825	173094	124012
5826	173122	123981
5827	173151	123951
5828	173178	123919
5829	173205	123888
5830	173235	123858
5831	173263	123827
5832	173291	123796
5833	173320	123766
5834	173348	123735
5835	173378	123706
5836	173408	123676
5837	173438	123646
5838	173467	123616
5839	173494	123585
5840	173523	123554
5841	173552	123524
5842	173579	123493
5843	173608	123463
5844	173637	123432
5845	173665	123401
5846	173694	123371
5847	173723	123341
5848	173751	123310
5849	173779	123279
5850	173807	123248
5851	173835	123217
5852	173868	123190
5853	173898	123160
5854	173929	123131
5855	173961	123104
5856	173991	123074
5857	174018	123043
5858	174049	123014
5859	174079	122984
5860	174109	122954
5861	174139	122925
5862	174171	122897
5863	174200	122866
5864	174230	122837
5865	174260	122807
5866	174290	122778
5867	174322	122750
5868	174351	122720
5869	174380	122690
5870	174412	122661
5871	174442	122632
5872	174472	122603
5873	174501	122573
5874	174531	122543
5875	174560	122513
5876	174590	122483
5877	174620	122454
5878	174650	122424
5879	174680	122395
5880	174710	122365
5881	174741	122336
5882	174771	122307
5883	174798	122275
5884	174826	122244
5885	174855	122214
5886	174883	122183
5887	174911	122152
5888	174939	122122
5889	174968	122091
5890	174999	122062
5891	175028	122032
5892	175056	122002
5893	175083	121970
5894	175112	121940
5895	175140	121909
5896	175170	121879
5897	175198	121848
5898	175228	121819
5899	175257	121789
5900	175284	121757
5901	175314	121728
5902	175342	121697
5903	175371	121666
5904	175399	121636
5905	175429	121606
5906	175456	121574
5907	175485	121545
5908	175515	121515
5909	175545	121486
5910	175573	121455
5911	175602	121424
5912	175630	121393
5913	175658	121363
5914	175688	121333
5915	175716	121302
5916	175743	121270
5917	175770	121239
5918	175800	121209
5919	175829	121179
5920	175859	121150
5921	175888	121120
5922	175919	121091
5923	175948	121061
5924	175979	121032
5925	176012	121004
5926	176041	120974
5927	176071	120945
5928	176101	120916
5929	176131	120886
5930	176163	120857
5931	176192	120827
5932	176220	120797
5933	176252	120768
5934	176283	120739
5935	176314	120711
5936	176343	120681
5937	176372	120651
5938	176402	120621
5939	176432	120591
5940	176461	120561
5941	176491	120532
5942	176520	120502
5943	176549	120471
5944	176579	120442
5945	176611	120414
5946	176642	120385
5947	176672	120355
5948	176704	120327
5949	176735	120298
5950	176763	120268
5951	176790	120236
5952	176818	120205
5953	176847	120175
5954	176878	120146
5955	176906	120115
5956	176934	120085
5957	176962	120054
5958	176989	120022
5959	177018	119992
5960	177048	119962
5961	177075	119931
5962	177104	119900
5963	177130	119868
5964	177159	119838
5965	177186	119807
5966	177213	119775
5967	177241	119744
5968	177268	119713
5969	177296	119682
5970	177323	119651
5971	177351	119620
5972	177380	119589
5973	177408	119558
5974	177436	119528
5975	177465	119498
5976	177495	119468
5977	177523	119438
5978	177551	119406
5979	177578	119375
5980	177608	119346
5981	177636	119315
5982	177663	119283
5983	177690	119252
5984	177721	119223
5985	177749	119192
5986	177778	119162
5987	177807	119131
5988	177836	119102
5989	177866	119072
5990	177896	119043
5991	177927	119014
5992	177955	118983
5993	177983	118952
5994	178015	118924
5995	178048	118896
5996	178079	118867
5997	178108	118837
5998	178138	118808
5999	178167	118778
6000	178196	118748
6001	178227	118719
6002	178256	118688
6003	178288	118660
6004	178317	118630
6005	178349	118602
6006	178376	118571
6007	178406	118541
6008	178436	118512
6009	178464	118481
6010	178492	118450
6011	178521	118420
6012	178554	118392
6013	178584	118363
6014	178613	118333
6015	178643	118303
6016	178672	118273
6017	178703	118244
6018	178734	118216
6019	178765	118186
6020	178793	118156
6021	178821	118125
6022	178849	118094
6023	178877	118063
6024	178906	118033
6025	178934	118002
6026	178960	117971
6027	178987	117939
6028	179018	117910
6029	179047	117880
6030	179075	117849
6031	179104	117819
6032	179132	117788
6033	179159	117757
6034	179188	117727
6035	179217	117696
6036	179246	117666
6037	179273	117635
6038	179301	117604
6039	179329	117573
6040	179358	117543
6041	179386	117512
6042	179415	117482
6043	179442	117450
6044	179469	117419
6045	179499	117389
6046	179527	117359
6047	179555	117328
6048	179583	117297
6049	179610	117266
6050	179638	117235
6051	179666	117204
6052	179693	117173
6053	179721	117142
6054	179750	117112
6055	179780	117083
6056	179810	117053
6057	179840	117023
6058	179871	116995
6059	179902	116966
6060	179931	116936
6061	179961	116906
6062	179990	116876
6063	180020	116847
6064	180052	116818
6065	180087	116792
6066	180116	116762
6067	180146	116733
6068	180177	116703
6069	180205	116673
6070	180239	116646
6071	180269	116617
6072	180298	116587
6073	180330	116558
6074	180360	116528
6075	180389	116499
6076	180418	116468
6077	180447	116438
6078	180476	116408
6079	180507	116380
6080	180537	116350
6081	180566	116320
6082	180597	116291
6083	180628	116262
6084	180658	116232
6085	180689	116204
6086	180720	116175
6087	180749	116145
6088	180779	116115
6089	180807	116085
6090	180835	116054
6091	180863	116023
6092	180892	115993
6093	180924	115965
6094	180953	115934
6095	180980	115903
6096	181010	115873
6097	181041	115845
6098	181071	115815
6099	181099	115785
6100	181127	115754
6101	181155	115723
6102	181182	115692
6103	181211	115661
6104	181241	115632
6105	181270	115602
6106	181297	115570
6107	181324	115539
6108	181351	115508
6109	181380	115477
6110	181408	115447
6111	181439	115418
6112	181466	115386
6113	181494	115356
6114	181523	115325
6115	181551	115295
6116	181580	115264
6117	181608	115234
6118	181635	115202
6119	181663	115172
6120	181691	115141
6121	181719	115110
6122	181749	115081
6123	181779	115051
6124	181809	115022
6125	181839	114993
6126	181870	114963
6127	181899	114933
6128	181929	114904
6129	181959	114874
6130	181987	114844
6131	182015	114813
6132	182045	114783
6133	182077	114755
6134	182108	114726
6135	182141	114699
6136	182172	114670
6137	182202	114640
6138	182232	114611
6139	182262	114582
6140	182291	114551
6141	182319	114521
6142	182348	114491
6143	182379	114462
6144	182410	114433
6145	182438	114402
6146	182469	114373
6147	182496	114342
6148	182526	114312
6149	182556	114283
6150	182586	114254
6151	182616	114224
6152	182645	114194
6153	182675	114164
6154	182705	114135
6155	182735	114106
6156	182764	114075
6157	182792	114044
6158	182820	114014
6159	182850	113984
6160	182879	113954
6161	182907	113924
6162	182936	113893
6163	182964	113863
6164	182993	113832
6165	183021	113802
6166	183053	113773
6167	183082	113743
6168	183111	113713
6169	183141	113684
6170	183167	113652
6171	183195	113621
6172	183224	113591
6173	183254	113561
6174	183281	113530
6175	183310	113500
6176	183337	113469
6177	183363	113437
6178	183393	113407
6179	183421	113376
6180	183451	113347
6181	183480	113317
6182	183507	113286
6183	183535	113255
6184	183562	113223
6185	183590	113193
6186	183623	113165
6187	183652	113135
6188	183679	113104
6189	183708	113074
6190	183735	113042
6191	183766	113013
6192	183796	112984
6193	183826	112954
6194	183857	112925
6195	183885	112895
6196	183916	112866
6197	183944	112835
6198	183974	112806
6199	184005	112777
6200	184037	112749
6201	184067	112720
6202	184095	112688
6203	184125	112659
6204	184159	112632
6205	184194	112606
6206	184227	112578
6207	184257	112549
6208	184288	112519
6209	184317	112490
6210	184345	112459
6211	184376	112430
6212	184404	112399
6213	184436	112371
6214	184466	112341
6215	184496	112312
6216	184525	112282
6217	184554	112252
6218	184585	112223
6219	184614	112193
6220	184644	112163
6221	184672	112133
6222	184702	112103
6223	184732	112074
6224	184762	112044
6225	184791	112014
6226	184819	111984
6227	184847	111953
6228	184876	111923
6229	184905	111892
6230	184933	111862
6231	184961	111831
6232	184988	111800
6233	185016	111769
6234	185044	111739
6235	185073	111708
6236	185102	111678
6237	185130	111647
6238	185156	111616
6239	185185	111586
6240	185214	111556
6241	185267	111540
6242	185294	111509
6243	185325	111480
6244	185356	111451
6245	185386	111421
6246	185415	111392
6247	185443	111361
6248	185469	111329
6249	185496	111297
6250	185524	111267
6251	185552	111236
6252	185580	111205
6253	185609	111175
6254	185637	111145
6255	185664	111113
6256	185692	111083
6257	185721	111053
6258	185751	111023
6259	185782	110994
6260	185812	110965
6261	185844	110936
6262	185876	110908
6263	185907	110879
6264	185936	110849
6265	185966	110820
6266	185998	110792
6267	186028	110762
6268	186058	110733
6269	186089	110704
6270	186119	110674
6271	186151	110646
6272	186181	110616
6273	186211	110587
6274	186244	110559
6275	186274	110529
6276	186304	110500
6277	186334	110471
6278	186365	110442
6279	186396	110413
6280	186426	110383
6281	186459	110355
6282	186489	110326
6283	186519	110297
6284	186550	110268
6285	186581	110239
6286	186614	110211
6287	186646	110182
6288	186676	110153
6289	186706	110124
6290	186734	110093
6291	186764	110064
6292	186792	110033
6293	186821	110002
6294	186849	109972
6295	186877	109941
6296	186906	109911
6297	186934	109881
6298	186963	109850
6299	186989	109819
6300	187018	109789
6301	187049	109759
6302	187077	109729
6303	187107	109700
6304	187135	109669
6305	187163	109638
6306	187192	109608
6307	187220	109577
6308	187249	109547
6309	187275	109516
6310	187302	109485
6311	187330	109454
6312	187357	109423
6313	187386	109392
6314	187417	109364
6315	187444	109332
6316	187471	109301
6317	187499	109270
6318	187528	109240
6319	187556	109209
6320	187586	109180
6321	187617	109151
6322	187645	109120
6323	187674	109090
6324	187701	109060
6325	187729	109029
6326	187759	108999
6327	187791	108971
6328	187824	108943
6329	187853	108913
6330	187883	108883
6331	187913	108854
6332	187941	108824
6333	187973	108795
6334	188004	108766
6335	188033	108736
6336	188064	108707
6337	188095	108678
6338	188124	108648
6339	188153	108618
6340	188184	108589
6341	188217	108561
6342	188248	108533
6343	188282	108505
6344	188313	108476
6345	188340	108445
6346	188370	108416
6347	188400	108386
6348	188428	108356
6349	188457	108325
6350	188487	108296
6351	188518	108267
6352	188546	108236
6353	188575	108206
6354	188607	108178
6355	188637	108149
6356	188667	108119
6357	188697	108090
6358	188727	108060
6359	188756	108030
6360	188782	107998
6361	188810	107967
6362	188842	107939
6363	188869	107908
6364	188897	107877
6365	188925	107846
6366	188953	107816
6367	188981	107786
6368	189010	107755
6369	189039	107725
6370	189068	107695
6371	189096	107665
6372	189125	107635
6373	189154	107604
6374	189182	107574
6375	189210	107543
6376	189237	107512
6377	189266	107482
6378	189296	107452
6379	189323	107421
6380	189349	107390
6381	189376	107358
6382	189404	107328
6383	189432	107297
6384	189460	107267
6385	189488	107236
6386	189516	107205
6387	189544	107175
6388	189573	107144
6389	189604	107116
6390	189632	107085
6391	189659	107054
6392	189687	107023
6393	189714	106992
6394	189746	106964
6395	189776	106934
6396	189807	106905
6397	189834	106874
6398	189863	106844
6399	189893	106815
6400	189923	106785
6401	189967	106764
6402	189997	106734
6403	190026	106704
6404	190059	106676
6405	190088	106646
6406	190116	106615
6407	190146	106586
6408	190176	106556
6409	190206	106527
6410	190236	106497
6411	190266	106468
6412	190297	106439
6413	190331	106412
6414	190362	106383
6415	190389	106352
6416	190420	106323
6417	190450	106293
6418	190477	106262
6419	190506	106232
6420	190537	106203
6421	190566	106173
6422	190595	106143
6423	190625	106114
6424	190653	106083
6425	190683	106053
6426	190712	106023
6427	190740	105993
6428	190768	105962
6429	190797	105932
6430	190825	105901
6431	190852	105871
6432	190884	105842
6433	190912	105811
6434	190939	105780
6435	190968	105750
6436	190998	105721
6437	191030	105693
6438	191062	105664
6439	191091	105634
6440	191119	105603
6441	191146	105572
6442	191174	105542
6443	191201	105511
6444	191229	105480
6445	191256	105449
6446	191285	105419
6447	191312	105388
6448	191341	105357
6449	191369	105327
6450	191398	105297
6451	191425	105266
6452	191454	105236
6453	191482	105205
6454	191510	105174
6455	191538	105144
6456	191563	105112
6457	191592	105082
6458	191618	105050
6459	191646	105019
6460	191672	104988
6461	191703	104959
6462	191730	104928
6463	191760	104898
6464	191788	104868
6465	191818	104838
6466	191852	104811
6467	191884	104782
6468	191913	104752
6469	191943	104723
6470	191974	104694
6471	192005	104665
6472	192034	104635
6473	192063	104605
6474	192091	104575
6475	192122	104545
6476	192153	104516
6477	192184	104488
6478	192215	104458
6479	192245	104429
6480	192275	104400
6481	192305	104370
6482	192335	104341
6483	192369	104313
6484	192400	104284
6485	192430	104255
6486	192462	104226
6487	192491	104196
6488	192521	104167
6489	192549	104136
6490	192580	104107
6491	192611	104079
6492	192640	104048
6493	192667	104017
6494	192697	103988
6495	192727	103959
6496	192756	103928
6497	192783	103897
6498	192811	103867
6499	192839	103836
6500	192867	103806
6501	192895	103775
6502	192923	103744
6503	192951	103714
6504	192981	103684
6505	193009	103654
6506	193039	103624
6507	193069	103595
6508	193097	103564
6509	193126	103534
6510	193156	103505
6511	193184	103474
6512	193212	103444
6513	193238	103412
6514	193266	103382
6515	193293	103350
6516	193321	103320
6517	193349	103289
6518	193377	103259
6519	193405	103228
6520	193433	103198
6521	193461	103167
6522	193490	103137
6523	193517	103106
6524	193546	103076
6525	193574	103045
6526	193603	103015
6527	193630	102984
6528	193658	102954
6529	193686	102923
6530	193717	102894
6531	193747	102865
6532	193777	102835
6533	193808	102806
6534	193838	102777
6535	193866	102746
6536	193898	102718
6537	193927	102688
6538	193956	102658
6539	193988	102629
6540	194017	102600
6541	194047	102570
6542	194077	102541
6543	194108	102512
6544	194141	102483
6545	194172	102455
6546	194202	102425
6547	194232	102396
6548	194263	102367
6549	194294	102338
6550	194325	102309
6551	194355	102279
6552	194387	102251
6553	194419	102222
6554	194449	102193
6555	194477	102163
6556	194505	102132
6557	194536	102103
6558	194567	102074
6559	194597	102045
6560	194625	102014
6561	194657	101985
6562	194685	101955
6563	194712	101924
6564	194741	101894
6565	194769	101863
6566	194796	101832
6567	194824	101802
6568	194854	101772
6569	194882	101742
6570	194909	101711
6571	194936	101680
6572	194966	101650
